response,trial_type,stim,workerid,subj,verb,verb_cat,cc,cc_float,language,enjoyment,assess,age,gender,education,problems,fairprice,start_time,time_taken,phaseseed,own_stance,own_stance_index,verb_cat_float,subj_float
0.93,one_slider,"{'subject': 'Researchers', 'verb': 'claim', 'comp': 'concerns over vaccine injuries are generally unfounded'}",20,Researchers,claim,neg,concerns over vaccine injuries are generally unfounded,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,-1,2
0.92,one_slider,"{'subject': 'Doctors', 'verb': 'show', 'comp': 'the study linking vaccines to autism has been debunked'}",20,Doctors,show,pos,the study linking vaccines to autism has been debunked,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,1,3
0.94,one_slider,"{'subject': 'Doctors', 'verb': 'find', 'comp': 'we have basically eradicated measles, thanks to vaccines'}",20,Doctors,find,pos,we have basically eradicated measles,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,1,3
0.24,one_slider,"{'subject': 'Scientists', 'verb': 'claim', 'comp': 'vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies'}",20,Scientists,claim,neg,vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,-1,1
0.85,one_slider,"{'subject': 'Scientists', 'verb': 'believe', 'comp': 'vaccines do not guarantee immunity'}",20,Scientists,believe,neut,vaccines do not guarantee immunity,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,0,1
0.75,one_slider,"{'subject': 'Doctors', 'verb': 'think', 'comp': 'vaccines pose non-trivial risks'}",20,Doctors,think,neut,vaccines pose non-trivial risks,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,0,3
0.16,one_slider,"{'subject': 'Researchers', 'verb': 'say', 'comp': 'the campaign to get children vaccinated is driven in large part by drug companies'}",20,Researchers,say,neut,the campaign to get children vaccinated is driven in large part by drug companies,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,0,2
0.87,one_slider,"{'subject': 'Scientists', 'verb': 'suspect', 'comp': 'parents should have a choice in whether they vaccinate their children'}",20,Scientists,suspect,pos,parents should have a choice in whether they vaccinate their children,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,1,1
0.9,one_slider,"{'subject': 'Doctors', 'verb': 'show', 'comp': 'vaccines have saved countless lives'}",20,Doctors,show,pos,vaccines have saved countless lives,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,1,3
0.98,one_slider,"{'subject': 'Doctors', 'verb': 'suspect', 'comp': 'the link between vaccines and autism is unfounded'}",20,Doctors,suspect,pos,the link between vaccines and autism is unfounded,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,1,3
0.98,one_slider,"{'subject': 'Doctors', 'verb': 'show', 'comp': 'there is no link between vaccines and autism'}",20,Doctors,show,pos,there is no link between vaccines and autism,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,1,3
0.51,one_slider,"{'subject': 'Researchers', 'verb': 'point out', 'comp': 'we need to be more aware of the risks posed by vaccines'}",20,Researchers,point out,pos,we need to be more aware of the risks posed by vaccines,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,1,2
0.19,one_slider,"{'subject': 'Doctors', 'verb': 'argue', 'comp': 'many children have shown adverse reactions to vaccines'}",20,Doctors,argue,neg,many children have shown adverse reactions to vaccines,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,-1,3
0.78,one_slider,"{'subject': 'Doctors', 'verb': 'insist', 'comp': 'vaccinating children is a crucial measure for public health'}",20,Doctors,insist,neg,vaccinating children is a crucial measure for public health,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,-1,3
0.18,one_slider,"{'subject': 'Researchers', 'verb': 'say', 'comp': 'people have sometimes still gotten sick, even after being vaccinated against the illness'}",20,Researchers,say,neut,people have sometimes still gotten sick,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,0,2
0.88,one_slider,"{'subject': 'Doctors', 'verb': 'find', 'comp': 'vaccines are effective at preventing diseases like measles'}",20,Doctors,find,pos,vaccines are effective at preventing diseases like measles,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,1,3
0.17,one_slider,"{'subject': 'Scientists', 'verb': 'insist', 'comp': 'the mercury contained in vaccines is linked to autism risk'}",20,Scientists,insist,neg,the mercury contained in vaccines is linked to autism risk,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,-1,1
0.17,one_slider,"{'subject': 'Scientists', 'verb': 'argue', 'comp': 'thimerosol, an active ingredient in the measles vaccine, can cause seizures'}",20,Scientists,argue,neg,thimerosol,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,-1,1
0.89,one_slider,"{'subject': 'Doctors', 'verb': 'find', 'comp': 'vaccines are a safe and effective way to save lives'}",20,Doctors,find,pos,vaccines are a safe and effective way to save lives,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,1,3
0.88,one_slider,"{'subject': 'Scientists', 'verb': 'believe', 'comp': 'vaccines do not cause autism'}",20,Scientists,believe,neut,vaccines do not cause autism,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,0,1
0.14,one_slider,"{'subject': 'Researchers', 'verb': 'argue', 'comp': 'vaccines are not as safe as many people imagine'}",20,Researchers,argue,neg,vaccines are not as safe as many people imagine,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,-1,2
0.82,one_slider,"{'subject': 'Doctors', 'verb': 'think', 'comp': 'many diseases can be contained with vaccines'}",20,Doctors,think,neut,many diseases can be contained with vaccines,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,0,3
0.83,one_slider,"{'subject': 'Scientists', 'verb': 'say', 'comp': 'without the vaccine, the epidemic would have been far more widespread'}",20,Scientists,say,neut,without the vaccine,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,0,1
0.13,one_slider,"{'subject': 'Scientists', 'verb': 'believe', 'comp': 'vaccines are not as effective as people think'}",20,Scientists,believe,neut,vaccines are not as effective as people think,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,0,1
0.08,one_slider,"{'subject': 'Doctors', 'verb': 'claim', 'comp': 'the absolute safety of vaccines is a misconception'}",20,Doctors,claim,neg,the absolute safety of vaccines is a misconception,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,-1,3
0.9,one_slider,"{'subject': 'Scientists', 'verb': 'point out', 'comp': 'the vaccine-autism link is entirely a myth'}",20,Scientists,point out,pos,the vaccine-autism link is entirely a myth,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,1,1
0.48,one_slider,"{'subject': 'Scientists', 'verb': 'suspect', 'comp': 'children should be required to get vaccinated'}",20,Scientists,suspect,pos,children should be required to get vaccinated,1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,1,1
0.16,one_slider,"{'subject': 'Researchers', 'verb': 'insist', 'comp': 'getting vaccinated can pose serious risks'}",20,Researchers,insist,neg,getting vaccinated can pose serious risks,-1.000000,englsih,1,Yes,42,Male,2,none,2,1591146595900,6.433183333333333,1,"[{'trial_type': 'own_stance', 'response': 0.92}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.71}, {'trial_type': 'own_stance', 'response': 0.9}]",1.6,-1,2
0.05,one_slider,"{'subject': 'Researchers', 'verb': 'point out', 'comp': 'vaccines were responsible for some cases of autism in children'}",21,Researchers,point out,pos,vaccines were responsible for some cases of autism in children,-1.000000,english,2,Yes,25,Female,3,none,2,1591147887964,4.386166666666667,0,"[{'trial_type': 'own_stance', 'response': 0.78}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.01}, {'trial_type': 'own_stance', 'response': 0.98}]",2.69,1,2
0.99,one_slider,"{'subject': 'Researchers', 'verb': 'show', 'comp': 'vaccines are effective at preventing diseases like measles'}",21,Researchers,show,pos,vaccines are effective at preventing diseases like measles,1.000000,english,2,Yes,25,Female,3,none,2,1591147887964,4.386166666666667,0,"[{'trial_type': 'own_stance', 'response': 0.78}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.01}, {'trial_type': 'own_stance', 'response': 0.98}]",2.69,1,2
0.98,one_slider,"{'subject': 'Doctors', 'verb': 'say', 'comp': 'without the vaccine, the epidemic would have been far more widespread'}",21,Doctors,say,neut,without the vaccine,1.000000,english,2,Yes,25,Female,3,none,2,1591147887964,4.386166666666667,0,"[{'trial_type': 'own_stance', 'response': 0.78}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.01}, {'trial_type': 'own_stance', 'response': 0.98}]",2.69,0,3
0.95,one_slider,"{'subject': 'Researchers', 'verb': 'think', 'comp': 'vaccines do not cause autism'}",21,Researchers,think,neut,vaccines do not cause autism,1.000000,english,2,Yes,25,Female,3,none,2,1591147887964,4.386166666666667,0,"[{'trial_type': 'own_stance', 'response': 0.78}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.01}, {'trial_type': 'own_stance', 'response': 0.98}]",2.69,0,2
0.12,one_slider,"{'subject': 'Doctors', 'verb': 'show', 'comp': 'we need to be more aware of the risks posed by vaccines'}",21,Doctors,show,pos,we need to be more aware of the risks posed by vaccines,-1.000000,english,2,Yes,25,Female,3,none,2,1591147887964,4.386166666666667,0,"[{'trial_type': 'own_stance', 'response': 0.78}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.01}, {'trial_type': 'own_stance', 'response': 0.98}]",2.69,1,3
0.03,one_slider,"{'subject': 'Doctors', 'verb': 'suspect', 'comp': 'parents should have a choice in whether they vaccinate their children'}",21,Doctors,suspect,pos,parents should have a choice in whether they vaccinate their children,-1.000000,english,2,Yes,25,Female,3,none,2,1591147887964,4.386166666666667,0,"[{'trial_type': 'own_stance', 'response': 0.78}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.01}, {'trial_type': 'own_stance', 'response': 0.98}]",2.69,1,3
0.4,one_slider,"{'subject': 'Doctors', 'verb': 'find', 'comp': 'the absolute safety of vaccines is a misconception'}",21,Doctors,find,pos,the absolute safety of vaccines is a misconception,-1.000000,english,2,Yes,25,Female,3,none,2,1591147887964,4.386166666666667,0,"[{'trial_type': 'own_stance', 'response': 0.78}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.01}, {'trial_type': 'own_stance', 'response': 0.98}]",2.69,1,3
0.54,one_slider,"{'subject': 'Scientists', 'verb': 'argue', 'comp': 'vaccines do not guarantee immunity'}",21,Scientists,argue,neg,vaccines do not guarantee immunity,-1.000000,english,2,Yes,25,Female,3,none,2,1591147887964,4.386166666666667,0,"[{'trial_type': 'own_stance', 'response': 0.78}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.01}, {'trial_type': 'own_stance', 'response': 0.98}]",2.69,-1,1
